qseqid	sseqid	qlen	slen	sstart	send	evalue	mismatch
18_CP090606-3_2	30_CP010781-3_2	32	32	1	32	1.42e-12	0
18_CP090606-3_2	29_CP023029-3_53	32	32	32	1	1.42e-12	0
18_CP090606-3_2	25_CP045541-3_2	32	32	1	32	1.42e-12	0
18_CP090606-3_2	23_CP041035-2_49	32	32	32	1	1.42e-12	0
18_CP090606-3_2	20_CP091172-3_2	32	32	1	32	1.42e-12	0
18_CP090606-3_2	19_CP090607-3_2	32	32	1	32	1.42e-12	0
18_CP090606-3_2	18_CP090606-3_2	32	32	1	32	1.42e-12	0
18_CP090606-3_2	17_CP080452-3_2	32	32	1	32	1.42e-12	0
18_CP090606-3_2	15_CP091333-1_48	32	32	32	1	1.42e-12	0
18_CP090606-3_2	13_CP049240-2_49	32	32	32	1	1.42e-12	0
18_CP090606-3_2	9_CP070358-2_49	32	32	32	1	1.42e-12	0
18_CP090606-3_2	8_CP070362-2_49	32	32	32	1	1.42e-12	0
18_CP090606-3_2	6_CP091337-3_2	32	32	1	32	1.42e-12	0
18_CP090606-3_2	5_CP091339-2_48	32	32	32	1	1.42e-12	0
18_CP090606-3_2	4_CP091340-2_48	32	32	32	1	1.42e-12	0
18_CP090606-3_2	3_CP091367-3_2	32	32	1	32	1.42e-12	0
18_CP090606-3_13	72_CP001172-2_31	32	32	32	1	1.42e-12	0
18_CP090606-3_13	71_CP001182-4_13	32	32	1	32	1.42e-12	0
18_CP090606-3_13	68_CP027246-3_13	32	32	1	32	1.42e-12	0
18_CP090606-3_13	66_CP020595-3_13	32	32	1	32	1.42e-12	0
18_CP090606-3_13	63_LS483472-2_38	32	32	32	1	1.42e-12	0
18_CP090606-3_13	57_CP066016-1_38	32	32	32	1	1.42e-12	0
18_CP090606-3_13	56_CP049314-2_40	32	32	32	1	1.42e-12	0
18_CP090606-3_13	54_CP030106-3_13	32	32	1	32	1.42e-12	0
18_CP090606-3_13	51_CP012952-2_71	32	32	32	1	1.42e-12	0
18_CP090606-3_13	47_CP058625-4_38	32	32	32	1	1.42e-12	0
18_CP090606-3_13	42_CP027528-1_39	32	32	32	1	1.42e-12	0
18_CP090606-3_13	36_CP008706-2_38	32	32	32	1	1.42e-12	0
18_CP090606-3_13	33_CP024418-2_39	32	32	32	1	1.42e-12	0
18_CP090606-3_13	30_CP010781-3_13	32	32	1	32	1.42e-12	0
18_CP090606-3_13	29_CP023029-3_42	32	32	32	1	1.42e-12	0
18_CP090606-3_13	25_CP045541-3_13	32	32	1	32	1.42e-12	0
18_CP090606-3_13	23_CP041035-2_38	32	32	32	1	1.42e-12	0
18_CP090606-3_13	20_CP091172-3_13	32	32	1	32	1.42e-12	0
18_CP090606-3_13	19_CP090607-3_13	32	32	1	32	1.42e-12	0
18_CP090606-3_13	18_CP090606-3_13	32	32	1	32	1.42e-12	0
18_CP090606-3_13	17_CP080452-3_13	32	32	1	32	1.42e-12	0
18_CP090606-3_13	13_CP049240-2_38	32	32	32	1	1.42e-12	0
18_CP090606-3_13	9_CP070358-2_38	32	32	32	1	1.42e-12	0
18_CP090606-3_13	8_CP070362-2_38	32	32	32	1	1.42e-12	0
18_CP090606-3_13	6_CP091337-3_13	32	32	1	32	1.42e-12	0
18_CP090606-3_13	5_CP091339-2_37	32	32	32	1	1.42e-12	0
18_CP090606-3_13	4_CP091340-2_37	32	32	32	1	1.42e-12	0
18_CP090606-3_13	3_CP091367-3_13	32	32	1	32	1.42e-12	0
18_CP090606-3_24	71_CP001182-4_24	32	32	1	32	1.42e-12	0
18_CP090606-3_24	68_CP027246-3_24	32	32	1	32	1.42e-12	0
18_CP090606-3_24	66_CP020595-3_24	32	32	1	32	1.42e-12	0
18_CP090606-3_24	63_LS483472-2_27	32	32	32	1	1.42e-12	0
18_CP090606-3_24	57_CP066016-1_27	32	32	32	1	1.42e-12	0
18_CP090606-3_24	56_CP049314-2_30	32	32	32	1	1.42e-12	0
18_CP090606-3_24	54_CP030106-3_24	32	32	1	32	1.42e-12	0
18_CP090606-3_24	51_CP012952-2_59	32	32	32	1	1.42e-12	0
18_CP090606-3_24	47_CP058625-4_27	32	32	32	1	1.42e-12	0
18_CP090606-3_24	42_CP027528-1_28	32	32	32	1	1.42e-12	0
18_CP090606-3_24	36_CP008706-2_27	32	32	32	1	1.42e-12	0
18_CP090606-3_24	33_CP024418-2_28	32	32	32	1	1.42e-12	0
18_CP090606-3_24	29_CP023029-3_32	32	32	32	1	1.42e-12	0
18_CP090606-3_24	25_CP045541-3_23	32	32	1	32	1.42e-12	0
18_CP090606-3_24	23_CP041035-2_27	32	32	32	1	1.42e-12	0
18_CP090606-3_24	20_CP091172-3_24	32	32	1	32	1.42e-12	0
18_CP090606-3_24	19_CP090607-3_24	32	32	1	32	1.42e-12	0
18_CP090606-3_24	18_CP090606-3_24	32	32	1	32	1.42e-12	0
18_CP090606-3_24	17_CP080452-3_24	32	32	1	32	1.42e-12	0
18_CP090606-3_24	13_CP049240-2_27	32	32	32	1	1.42e-12	0
18_CP090606-3_24	9_CP070358-2_27	32	32	32	1	1.42e-12	0
18_CP090606-3_24	8_CP070362-2_27	32	32	32	1	1.42e-12	0
18_CP090606-3_24	6_CP091337-3_24	32	32	1	32	1.42e-12	0
18_CP090606-3_24	5_CP091339-2_26	32	32	32	1	1.42e-12	0
18_CP090606-3_24	4_CP091340-2_26	32	32	32	1	1.42e-12	0
18_CP090606-3_24	3_CP091367-3_24	32	32	1	32	1.42e-12	0
18_CP090606-3_12	72_CP001172-2_32	32	32	32	1	1.42e-12	0
18_CP090606-3_12	71_CP001182-4_12	32	32	1	32	1.42e-12	0
18_CP090606-3_12	68_CP027246-3_12	32	32	1	32	1.42e-12	0
18_CP090606-3_12	66_CP020595-3_12	32	32	1	32	1.42e-12	0
18_CP090606-3_12	63_LS483472-2_39	32	32	32	1	1.42e-12	0
18_CP090606-3_12	57_CP066016-1_39	32	32	32	1	1.42e-12	0
18_CP090606-3_12	56_CP049314-2_41	32	32	32	1	1.42e-12	0
18_CP090606-3_12	54_CP030106-3_12	32	32	1	32	1.42e-12	0
18_CP090606-3_12	47_CP058625-4_39	32	32	32	1	1.42e-12	0
18_CP090606-3_12	42_CP027528-1_40	32	32	32	1	1.42e-12	0
18_CP090606-3_12	36_CP008706-2_39	32	32	32	1	1.42e-12	0
18_CP090606-3_12	33_CP024418-2_40	32	32	32	1	1.42e-12	0
18_CP090606-3_12	30_CP010781-3_12	32	32	1	32	1.42e-12	0
18_CP090606-3_12	29_CP023029-3_43	32	32	32	1	1.42e-12	0
18_CP090606-3_12	25_CP045541-3_12	32	32	1	32	1.42e-12	0
18_CP090606-3_12	23_CP041035-2_39	32	32	32	1	1.42e-12	0
18_CP090606-3_12	20_CP091172-3_12	32	32	1	32	1.42e-12	0
18_CP090606-3_12	19_CP090607-3_12	32	32	1	32	1.42e-12	0
18_CP090606-3_12	18_CP090606-3_12	32	32	1	32	1.42e-12	0
18_CP090606-3_12	17_CP080452-3_12	32	32	1	32	1.42e-12	0
18_CP090606-3_12	13_CP049240-2_39	32	32	32	1	1.42e-12	0
18_CP090606-3_12	9_CP070358-2_39	32	32	32	1	1.42e-12	0
18_CP090606-3_12	8_CP070362-2_39	32	32	32	1	1.42e-12	0
18_CP090606-3_12	6_CP091337-3_12	32	32	1	32	1.42e-12	0
18_CP090606-3_12	5_CP091339-2_38	32	32	32	1	1.42e-12	0
18_CP090606-3_12	4_CP091340-2_38	32	32	32	1	1.42e-12	0
18_CP090606-3_12	3_CP091367-3_12	32	32	1	32	1.42e-12	0
18_CP090606-3_22	71_CP001182-4_22	32	32	1	32	1.42e-12	0
18_CP090606-3_22	68_CP027246-3_22	32	32	1	32	1.42e-12	0
18_CP090606-3_22	66_CP020595-3_22	32	32	1	32	1.42e-12	0
18_CP090606-3_22	63_LS483472-2_29	32	32	32	1	1.42e-12	0
18_CP090606-3_22	57_CP066016-1_29	32	32	32	1	1.42e-12	0
18_CP090606-3_22	56_CP049314-2_32	32	32	32	1	1.42e-12	0
18_CP090606-3_22	54_CP030106-3_22	32	32	1	32	1.42e-12	0
18_CP090606-3_22	51_CP012952-2_61	32	32	32	1	1.42e-12	0
18_CP090606-3_22	47_CP058625-4_29	32	32	32	1	1.42e-12	0
18_CP090606-3_22	42_CP027528-1_30	32	32	32	1	1.42e-12	0
18_CP090606-3_22	36_CP008706-2_29	32	32	32	1	1.42e-12	0
18_CP090606-3_22	33_CP024418-2_30	32	32	32	1	1.42e-12	0
18_CP090606-3_22	30_CP010781-3_22	32	32	1	32	1.42e-12	0
18_CP090606-3_22	29_CP023029-3_34	32	32	32	1	1.42e-12	0
18_CP090606-3_22	23_CP041035-2_29	32	32	32	1	1.42e-12	0
18_CP090606-3_22	20_CP091172-3_22	32	32	1	32	1.42e-12	0
18_CP090606-3_22	19_CP090607-3_22	32	32	1	32	1.42e-12	0
18_CP090606-3_22	18_CP090606-3_22	32	32	1	32	1.42e-12	0
18_CP090606-3_22	17_CP080452-3_22	32	32	1	32	1.42e-12	0
18_CP090606-3_22	13_CP049240-2_29	32	32	32	1	1.42e-12	0
18_CP090606-3_22	9_CP070358-2_29	32	32	32	1	1.42e-12	0
18_CP090606-3_22	8_CP070362-2_29	32	32	32	1	1.42e-12	0
18_CP090606-3_22	6_CP091337-3_22	32	32	1	32	1.42e-12	0
18_CP090606-3_22	5_CP091339-2_28	32	32	32	1	1.42e-12	0
18_CP090606-3_22	4_CP091340-2_28	32	32	32	1	1.42e-12	0
18_CP090606-3_22	3_CP091367-3_22	32	32	1	32	1.42e-12	0
18_CP090606-3_29	72_CP001172-2_22	32	32	32	1	1.42e-12	0
18_CP090606-3_29	71_CP001182-4_29	32	32	1	32	1.42e-12	0
18_CP090606-3_29	68_CP027246-3_29	32	32	1	32	1.42e-12	0
18_CP090606-3_29	66_CP020595-3_29	32	32	1	32	1.42e-12	0
18_CP090606-3_29	63_LS483472-2_22	32	32	32	1	1.42e-12	0
18_CP090606-3_29	57_CP066016-1_22	32	32	32	1	1.42e-12	0
18_CP090606-3_29	56_CP049314-2_25	32	32	32	1	1.42e-12	0
18_CP090606-3_29	54_CP030106-3_29	32	32	1	32	1.42e-12	0
18_CP090606-3_29	51_CP012952-2_55	32	32	32	1	1.42e-12	0
18_CP090606-3_29	47_CP058625-4_22	32	32	32	1	1.42e-12	0
18_CP090606-3_29	42_CP027528-1_23	32	32	32	1	1.42e-12	0
18_CP090606-3_29	36_CP008706-2_22	32	32	32	1	1.42e-12	0
18_CP090606-3_29	33_CP024418-2_23	32	32	32	1	1.42e-12	0
18_CP090606-3_29	30_CP010781-3_26	32	32	1	32	1.42e-12	0
18_CP090606-3_29	29_CP023029-3_27	32	32	32	1	1.42e-12	0
18_CP090606-3_29	25_CP045541-3_28	32	32	1	32	1.42e-12	0
18_CP090606-3_29	23_CP041035-2_22	32	32	32	1	1.42e-12	0
18_CP090606-3_29	20_CP091172-3_29	32	32	1	32	1.42e-12	0
18_CP090606-3_29	19_CP090607-3_29	32	32	1	32	1.42e-12	0
18_CP090606-3_29	18_CP090606-3_29	32	32	1	32	1.42e-12	0
18_CP090606-3_29	17_CP080452-3_29	32	32	1	32	1.42e-12	0
18_CP090606-3_29	13_CP049240-2_22	32	32	32	1	1.42e-12	0
18_CP090606-3_29	9_CP070358-2_22	32	32	32	1	1.42e-12	0
18_CP090606-3_29	8_CP070362-2_22	32	32	32	1	1.42e-12	0
18_CP090606-3_29	6_CP091337-3_28	32	32	1	32	1.42e-12	0
18_CP090606-3_29	5_CP091339-2_22	32	32	32	1	1.42e-12	0
18_CP090606-3_29	4_CP091340-2_22	32	32	32	1	1.42e-12	0
18_CP090606-3_29	3_CP091367-3_29	32	32	1	32	1.42e-12	0
18_CP090606-3_10	72_CP001172-2_34	32	32	32	1	1.42e-12	0
18_CP090606-3_10	71_CP001182-4_10	32	32	1	32	1.42e-12	0
18_CP090606-3_10	68_CP027246-3_10	32	32	1	32	1.42e-12	0
18_CP090606-3_10	66_CP020595-3_10	32	32	1	32	1.42e-12	0
18_CP090606-3_10	63_LS483472-2_41	32	32	32	1	1.42e-12	0
18_CP090606-3_10	57_CP066016-1_41	32	32	32	1	1.42e-12	0
18_CP090606-3_10	56_CP049314-2_43	32	32	32	1	1.42e-12	0
18_CP090606-3_10	54_CP030106-3_10	32	32	1	32	1.42e-12	0
18_CP090606-3_10	51_CP012952-2_72	32	32	32	1	1.42e-12	0
18_CP090606-3_10	47_CP058625-4_41	32	32	32	1	1.42e-12	0
18_CP090606-3_10	42_CP027528-1_42	32	32	32	1	1.42e-12	0
18_CP090606-3_10	36_CP008706-2_41	32	32	32	1	1.42e-12	0
18_CP090606-3_10	33_CP024418-2_42	32	32	32	1	1.42e-12	0
18_CP090606-3_10	30_CP010781-3_10	32	32	1	32	1.42e-12	0
18_CP090606-3_10	29_CP023029-3_45	32	32	32	1	1.42e-12	0
18_CP090606-3_10	25_CP045541-3_10	32	32	1	32	1.42e-12	0
18_CP090606-3_10	23_CP041035-2_41	32	32	32	1	1.42e-12	0
18_CP090606-3_10	20_CP091172-3_10	32	32	1	32	1.42e-12	0
18_CP090606-3_10	19_CP090607-3_10	32	32	1	32	1.42e-12	0
18_CP090606-3_10	18_CP090606-3_10	32	32	1	32	1.42e-12	0
18_CP090606-3_10	17_CP080452-3_10	32	32	1	32	1.42e-12	0
18_CP090606-3_10	13_CP049240-2_41	32	32	32	1	1.42e-12	0
18_CP090606-3_10	9_CP070358-2_41	32	32	32	1	1.42e-12	0
18_CP090606-3_10	8_CP070362-2_41	32	32	32	1	1.42e-12	0
18_CP090606-3_10	6_CP091337-3_10	32	32	1	32	1.42e-12	0
18_CP090606-3_10	5_CP091339-2_40	32	32	32	1	1.42e-12	0
18_CP090606-3_10	4_CP091340-2_40	32	32	32	1	1.42e-12	0
18_CP090606-3_10	3_CP091367-3_10	32	32	1	32	1.42e-12	0
18_CP090606-3_36	72_CP001172-2_15	32	32	32	1	1.42e-12	0
18_CP090606-3_36	71_CP001182-4_36	32	32	1	32	1.42e-12	0
18_CP090606-3_36	68_CP027246-3_36	32	32	1	32	1.42e-12	0
18_CP090606-3_36	66_CP020595-3_36	32	32	1	32	1.42e-12	0
18_CP090606-3_36	63_LS483472-2_15	32	32	32	1	1.42e-12	0
18_CP090606-3_36	57_CP066016-1_15	32	32	32	1	1.42e-12	0
18_CP090606-3_36	56_CP049314-2_19	32	32	32	1	1.42e-12	0
18_CP090606-3_36	54_CP030106-3_36	32	32	1	32	1.42e-12	0
18_CP090606-3_36	51_CP012952-2_48	32	32	32	1	1.42e-12	0
18_CP090606-3_36	47_CP058625-4_15	32	32	32	1	1.42e-12	0
18_CP090606-3_36	42_CP027528-1_16	32	32	32	1	1.42e-12	0
18_CP090606-3_36	36_CP008706-2_15	32	32	32	1	1.42e-12	0
18_CP090606-3_36	33_CP024418-2_16	32	32	32	1	1.42e-12	0
18_CP090606-3_36	30_CP010781-3_33	32	32	1	32	1.42e-12	0
18_CP090606-3_36	29_CP023029-3_20	32	32	32	1	1.42e-12	0
18_CP090606-3_36	25_CP045541-3_35	32	32	1	32	1.42e-12	0
18_CP090606-3_36	23_CP041035-2_15	32	32	32	1	1.42e-12	0
18_CP090606-3_36	20_CP091172-3_36	32	32	1	32	1.42e-12	0
18_CP090606-3_36	19_CP090607-3_36	32	32	1	32	1.42e-12	0
18_CP090606-3_36	18_CP090606-3_36	32	32	1	32	1.42e-12	0
18_CP090606-3_36	17_CP080452-3_36	32	32	1	32	1.42e-12	0
18_CP090606-3_36	13_CP049240-2_15	32	32	32	1	1.42e-12	0
18_CP090606-3_36	9_CP070358-2_15	32	32	32	1	1.42e-12	0
18_CP090606-3_36	8_CP070362-2_15	32	32	32	1	1.42e-12	0
18_CP090606-3_36	6_CP091337-3_35	32	32	1	32	1.42e-12	0
18_CP090606-3_36	5_CP091339-2_15	32	32	32	1	1.42e-12	0
18_CP090606-3_36	4_CP091340-2_15	32	32	32	1	1.42e-12	0
18_CP090606-3_36	3_CP091367-3_36	32	32	1	32	1.42e-12	0
18_CP090606-3_0	72_CP001172-2_44	32	32	32	1	1.42e-12	0
18_CP090606-3_0	71_CP001182-4_0	32	32	1	32	1.42e-12	0
18_CP090606-3_0	68_CP027246-3_0	32	32	1	32	1.42e-12	0
18_CP090606-3_0	66_CP020595-3_0	32	32	1	32	1.42e-12	0
18_CP090606-3_0	63_LS483472-2_51	32	32	32	1	1.42e-12	0
18_CP090606-3_0	57_CP066016-1_51	32	32	32	1	1.42e-12	0
18_CP090606-3_0	56_CP049314-2_53	32	32	32	1	1.42e-12	0
18_CP090606-3_0	54_CP030106-3_0	32	32	1	32	1.42e-12	0
18_CP090606-3_0	51_CP012952-2_80	32	32	32	1	1.42e-12	0
18_CP090606-3_0	47_CP058625-4_51	32	32	32	1	1.42e-12	0
18_CP090606-3_0	42_CP027528-1_52	32	32	32	1	1.42e-12	0
18_CP090606-3_0	36_CP008706-2_51	32	32	32	1	1.42e-12	0
18_CP090606-3_0	35_CP051862-5_0	32	32	1	32	1.42e-12	0
18_CP090606-3_0	33_CP024418-2_52	32	32	32	1	1.42e-12	0
18_CP090606-3_0	30_CP010781-3_0	32	32	1	32	1.42e-12	0
18_CP090606-3_0	29_CP023029-3_55	32	32	32	1	1.42e-12	0
18_CP090606-3_0	25_CP045541-3_0	32	32	1	32	1.42e-12	0
18_CP090606-3_0	23_CP041035-2_51	32	32	32	1	1.42e-12	0
18_CP090606-3_0	22_AP024802-6_0	32	32	1	32	1.42e-12	0
18_CP090606-3_0	20_CP091172-3_0	32	32	1	32	1.42e-12	0
18_CP090606-3_0	19_CP090607-3_0	32	32	1	32	1.42e-12	0
18_CP090606-3_0	18_CP090606-3_0	32	32	1	32	1.42e-12	0
18_CP090606-3_0	17_CP080452-3_0	32	32	1	32	1.42e-12	0
18_CP090606-3_0	15_CP091333-1_50	32	32	32	1	1.42e-12	0
18_CP090606-3_0	13_CP049240-2_51	32	32	32	1	1.42e-12	0
18_CP090606-3_0	9_CP070358-2_51	32	32	32	1	1.42e-12	0
18_CP090606-3_0	8_CP070362-2_51	32	32	32	1	1.42e-12	0
18_CP090606-3_0	6_CP091337-3_0	32	32	1	32	1.42e-12	0
18_CP090606-3_0	5_CP091339-2_50	32	32	32	1	1.42e-12	0
18_CP090606-3_0	4_CP091340-2_50	32	32	32	1	1.42e-12	0
18_CP090606-3_0	3_CP091367-3_0	32	32	1	32	1.42e-12	0
18_CP090606-3_48	72_CP001172-2_3	32	32	32	1	1.42e-12	0
18_CP090606-3_48	71_CP001182-4_47	32	32	1	32	1.42e-12	0
18_CP090606-3_48	68_CP027246-3_47	32	32	1	32	1.42e-12	0
18_CP090606-3_48	66_CP020595-3_44	32	32	1	32	1.42e-12	0
18_CP090606-3_48	63_LS483472-2_4	32	32	32	1	1.42e-12	0
18_CP090606-3_48	57_CP066016-1_4	32	32	32	1	1.42e-12	0
18_CP090606-3_48	56_CP049314-2_7	32	32	32	1	1.42e-12	0
18_CP090606-3_48	54_CP030106-3_47	32	32	1	32	1.42e-12	0
18_CP090606-3_48	51_CP012952-2_36	32	32	32	1	1.42e-12	0
18_CP090606-3_48	47_CP058625-4_4	32	32	32	1	1.42e-12	0
18_CP090606-3_48	42_CP027528-1_4	32	32	32	1	1.42e-12	0
18_CP090606-3_48	36_CP008706-2_4	32	32	32	1	1.42e-12	0
18_CP090606-3_48	33_CP024418-2_4	32	32	32	1	1.42e-12	0
18_CP090606-3_48	30_CP010781-3_45	32	32	1	32	1.42e-12	0
18_CP090606-3_48	29_CP023029-3_7	32	32	32	1	1.42e-12	0
18_CP090606-3_48	25_CP045541-3_47	32	32	1	32	1.42e-12	0
18_CP090606-3_48	23_CP041035-2_4	32	32	32	1	1.42e-12	0
18_CP090606-3_48	20_CP091172-3_48	32	32	1	32	1.42e-12	0
18_CP090606-3_48	19_CP090607-3_48	32	32	1	32	1.42e-12	0
18_CP090606-3_48	18_CP090606-3_48	32	32	1	32	1.42e-12	0
18_CP090606-3_48	17_CP080452-3_48	32	32	1	32	1.42e-12	0
18_CP090606-3_48	13_CP049240-2_3	32	32	32	1	1.42e-12	0
18_CP090606-3_48	9_CP070358-2_4	32	32	32	1	1.42e-12	0
18_CP090606-3_48	8_CP070362-2_4	32	32	32	1	1.42e-12	0
18_CP090606-3_48	6_CP091337-3_46	32	32	1	32	1.42e-12	0
18_CP090606-3_48	5_CP091339-2_4	32	32	32	1	1.42e-12	0
18_CP090606-3_48	4_CP091340-2_4	32	32	32	1	1.42e-12	0
18_CP090606-3_48	3_CP091367-3_47	32	32	1	32	1.42e-12	0
18_CP090606-3_34	72_CP001172-2_17	32	32	32	1	1.42e-12	0
18_CP090606-3_34	71_CP001182-4_34	32	32	1	32	1.42e-12	0
18_CP090606-3_34	68_CP027246-3_34	32	32	1	32	1.42e-12	0
18_CP090606-3_34	66_CP020595-3_34	32	32	1	32	1.42e-12	0
18_CP090606-3_34	63_LS483472-2_17	32	32	32	1	1.42e-12	0
18_CP090606-3_34	57_CP066016-1_17	32	32	32	1	1.42e-12	0
18_CP090606-3_34	54_CP030106-3_34	32	32	1	32	1.42e-12	0
18_CP090606-3_34	51_CP012952-2_50	32	32	32	1	1.42e-12	0
18_CP090606-3_34	47_CP058625-4_17	32	32	32	1	1.42e-12	0
18_CP090606-3_34	42_CP027528-1_18	32	32	32	1	1.42e-12	0
18_CP090606-3_34	36_CP008706-2_17	32	32	32	1	1.42e-12	0
18_CP090606-3_34	33_CP024418-2_18	32	32	32	1	1.42e-12	0
18_CP090606-3_34	30_CP010781-3_31	32	32	1	32	1.42e-12	0
18_CP090606-3_34	29_CP023029-3_22	32	32	32	1	1.42e-12	0
18_CP090606-3_34	25_CP045541-3_33	32	32	1	32	1.42e-12	0
18_CP090606-3_34	23_CP041035-2_17	32	32	32	1	1.42e-12	0
18_CP090606-3_34	20_CP091172-3_34	32	32	1	32	1.42e-12	0
18_CP090606-3_34	19_CP090607-3_34	32	32	1	32	1.42e-12	0
18_CP090606-3_34	18_CP090606-3_34	32	32	1	32	1.42e-12	0
18_CP090606-3_34	17_CP080452-3_34	32	32	1	32	1.42e-12	0
18_CP090606-3_34	13_CP049240-2_17	32	32	32	1	1.42e-12	0
18_CP090606-3_34	9_CP070358-2_17	32	32	32	1	1.42e-12	0
18_CP090606-3_34	8_CP070362-2_17	32	32	32	1	1.42e-12	0
18_CP090606-3_34	6_CP091337-3_33	32	32	1	32	1.42e-12	0
18_CP090606-3_34	5_CP091339-2_17	32	32	32	1	1.42e-12	0
18_CP090606-3_34	4_CP091340-2_17	32	32	32	1	1.42e-12	0
18_CP090606-3_34	3_CP091367-3_34	32	32	1	32	1.42e-12	0
18_CP090606-3_45	72_CP001172-2_6	32	32	32	1	1.42e-12	0
18_CP090606-3_45	71_CP001182-4_44	32	32	1	32	1.42e-12	0
18_CP090606-3_45	68_CP027246-3_44	32	32	1	32	1.42e-12	0
18_CP090606-3_45	66_CP020595-3_41	32	32	1	32	1.42e-12	0
18_CP090606-3_45	63_LS483472-2_7	32	32	32	1	1.42e-12	0
18_CP090606-3_45	57_CP066016-1_7	32	32	32	1	1.42e-12	0
18_CP090606-3_45	56_CP049314-2_10	32	32	32	1	1.42e-12	0
18_CP090606-3_45	54_CP030106-3_44	32	32	1	32	1.42e-12	0
18_CP090606-3_45	51_CP012952-2_39	32	32	32	1	1.42e-12	0
18_CP090606-3_45	47_CP058625-4_7	32	32	32	1	1.42e-12	0
18_CP090606-3_45	42_CP027528-1_7	32	32	32	1	1.42e-12	0
18_CP090606-3_45	36_CP008706-2_7	32	32	32	1	1.42e-12	0
18_CP090606-3_45	33_CP024418-2_7	32	32	32	1	1.42e-12	0
18_CP090606-3_45	30_CP010781-3_42	32	32	1	32	1.42e-12	0
18_CP090606-3_45	29_CP023029-3_10	32	32	32	1	1.42e-12	0
18_CP090606-3_45	25_CP045541-3_44	32	32	1	32	1.42e-12	0
18_CP090606-3_45	23_CP041035-2_7	32	32	32	1	1.42e-12	0
18_CP090606-3_45	20_CP091172-3_45	32	32	1	32	1.42e-12	0
18_CP090606-3_45	19_CP090607-3_45	32	32	1	32	1.42e-12	0
18_CP090606-3_45	18_CP090606-3_45	32	32	1	32	1.42e-12	0
18_CP090606-3_45	17_CP080452-3_45	32	32	1	32	1.42e-12	0
18_CP090606-3_45	13_CP049240-2_6	32	32	32	1	1.42e-12	0
18_CP090606-3_45	9_CP070358-2_7	32	32	32	1	1.42e-12	0
18_CP090606-3_45	8_CP070362-2_7	32	32	32	1	1.42e-12	0
18_CP090606-3_45	6_CP091337-3_43	32	32	1	32	1.42e-12	0
18_CP090606-3_45	5_CP091339-2_7	32	32	32	1	1.42e-12	0
18_CP090606-3_45	4_CP091340-2_7	32	32	32	1	1.42e-12	0
18_CP090606-3_45	3_CP091367-3_44	32	32	1	32	1.42e-12	0
18_CP090606-3_31	72_CP001172-2_20	32	32	32	1	1.42e-12	0
18_CP090606-3_31	71_CP001182-4_31	32	32	1	32	1.42e-12	0
18_CP090606-3_31	68_CP027246-3_31	32	32	1	32	1.42e-12	0
18_CP090606-3_31	66_CP020595-3_31	32	32	1	32	1.42e-12	0
18_CP090606-3_31	63_LS483472-2_20	32	32	32	1	1.42e-12	0
18_CP090606-3_31	57_CP066016-1_20	32	32	32	1	1.42e-12	0
18_CP090606-3_31	56_CP049314-2_23	32	32	32	1	1.42e-12	0
18_CP090606-3_31	54_CP030106-3_31	32	32	1	32	1.42e-12	0
18_CP090606-3_31	51_CP012952-2_53	32	32	32	1	1.42e-12	0
18_CP090606-3_31	47_CP058625-4_20	32	32	32	1	1.42e-12	0
18_CP090606-3_31	42_CP027528-1_21	32	32	32	1	1.42e-12	0
18_CP090606-3_31	36_CP008706-2_20	32	32	32	1	1.42e-12	0
18_CP090606-3_31	33_CP024418-2_21	32	32	32	1	1.42e-12	0
18_CP090606-3_31	30_CP010781-3_28	32	32	1	32	1.42e-12	0
18_CP090606-3_31	29_CP023029-3_25	32	32	32	1	1.42e-12	0
18_CP090606-3_31	25_CP045541-3_30	32	32	1	32	1.42e-12	0
18_CP090606-3_31	23_CP041035-2_20	32	32	32	1	1.42e-12	0
18_CP090606-3_31	20_CP091172-3_31	32	32	1	32	1.42e-12	0
18_CP090606-3_31	19_CP090607-3_31	32	32	1	32	1.42e-12	0
18_CP090606-3_31	18_CP090606-3_31	32	32	1	32	1.42e-12	0
18_CP090606-3_31	17_CP080452-3_31	32	32	1	32	1.42e-12	0
18_CP090606-3_31	13_CP049240-2_20	32	32	32	1	1.42e-12	0
18_CP090606-3_31	9_CP070358-2_20	32	32	32	1	1.42e-12	0
18_CP090606-3_31	8_CP070362-2_20	32	32	32	1	1.42e-12	0
18_CP090606-3_31	6_CP091337-3_30	32	32	1	32	1.42e-12	0
18_CP090606-3_31	5_CP091339-2_20	32	32	32	1	1.42e-12	0
18_CP090606-3_31	4_CP091340-2_20	32	32	32	1	1.42e-12	0
18_CP090606-3_31	3_CP091367-3_31	32	32	1	32	1.42e-12	0
18_CP090606-3_42	72_CP001172-2_9	32	32	32	1	1.42e-12	0
18_CP090606-3_42	71_CP001182-4_41	32	32	1	32	1.42e-12	0
18_CP090606-3_42	68_CP027246-3_41	32	32	1	32	1.42e-12	0
18_CP090606-3_42	66_CP020595-3_38	32	32	1	32	1.42e-12	0
18_CP090606-3_42	63_LS483472-2_10	32	32	32	1	1.42e-12	0
18_CP090606-3_42	57_CP066016-1_10	32	32	32	1	1.42e-12	0
18_CP090606-3_42	56_CP049314-2_13	32	32	32	1	1.42e-12	0
18_CP090606-3_42	54_CP030106-3_41	32	32	1	32	1.42e-12	0
18_CP090606-3_42	51_CP012952-2_42	32	32	32	1	1.42e-12	0
